PACKET_ID,SEGMENT_ID,PACKET_TYPE,CONTROL_PACKET_TYPE/APP_NAME,SOURCE_ID,DESTINATION_ID,TRANSMITTER_ID,RECEIVER_ID,APP_LAYER_ARRIVAL_TIME(US),TRX_LAYER_ARRIVAL_TIME(US),NW_LAYER_ARRIVAL_TIME(US),MAC_LAYER_ARRIVAL_TIME(US),PHY_LAYER_ARRIVAL_TIME(US),PHY_LAYER_START_TIME(US),PHY_LAYER_END_TIME(US),APP_LAYER_PAYLOAD(Bytes),TRX_LAYER_PAYLOAD(Bytes),NW_LAYER_PAYLOAD(Bytes),MAC_LAYER_PAYLOAD(Bytes),PHY_LAYER_PAYLOAD(Bytes),PHY_LAYER_OVERHEAD(Bytes),PACKET_STATUS,SOURCE_IP,DESTINATION_IP,GATEWAY_IP,NEXT_HOP_IP,,End-End Delay
2,180,FTP,APP1_FTP,NODE-1,NODE-2,NODE-1,SWITCH-3,20000000,20000000,20000000,20000000,22185403.84,22197611.84,22197611.84,1472,1472,1480,1500,1526,0,Successful,10.0.1.2,10.0.1.3,10.0.1.2,10.0.1.3,,
2,180,FTP,APP1_FTP,NODE-1,NODE-2,SWITCH-3,NODE-2,20000000,20000000,20000000,20000000,22197611.84,22209819.84,22209819.84,1472,1472,1480,1500,1526,0,Successful,10.0.1.2,10.0.1.3,10.0.1.2,10.0.1.3,,
2,181,FTP,APP1_FTP,NODE-1,NODE-2,NODE-1,SWITCH-3,20000000,20000000,20000000,20000000,22197612.8,22209820.8,22209820.8,1472,1472,1480,1500,1526,0,Successful,10.0.1.2,10.0.1.3,10.0.1.2,10.0.1.3,,
2,181,FTP,APP1_FTP,NODE-1,NODE-2,SWITCH-3,NODE-2,20000000,20000000,20000000,20000000,22209820.8,22222028.8,22222028.8,1472,1472,1480,1500,1526,0,Successful,10.0.1.2,10.0.1.3,10.0.1.2,10.0.1.3,,
2,182,FTP,APP1_FTP,NODE-1,NODE-2,NODE-1,SWITCH-3,20000000,20000000,20000000,20000000,22209821.76,22222029.76,22222029.76,1472,1472,1480,1500,1526,0,Successful,10.0.1.2,10.0.1.3,10.0.1.2,10.0.1.3,,
2,182,FTP,APP1_FTP,NODE-1,NODE-2,SWITCH-3,NODE-2,20000000,20000000,20000000,20000000,22222029.76,22234237.76,22234237.76,1472,1472,1480,1500,1526,0,Successful,10.0.1.2,10.0.1.3,10.0.1.2,10.0.1.3,,
2,183,FTP,APP1_FTP,NODE-1,NODE-2,NODE-1,SWITCH-3,20000000,20000000,20000000,20000000,22222030.72,22234238.72,22234238.72,1472,1472,1480,1500,1526,0,Successful,10.0.1.2,10.0.1.3,10.0.1.2,10.0.1.3,,
2,183,FTP,APP1_FTP,NODE-1,NODE-2,SWITCH-3,NODE-2,20000000,20000000,20000000,20000000,22234238.72,22246446.72,22246446.72,1472,1472,1480,1500,1526,0,Successful,10.0.1.2,10.0.1.3,10.0.1.2,10.0.1.3,,
2,184,FTP,APP1_FTP,NODE-1,NODE-2,NODE-1,SWITCH-3,20000000,20000000,20000000,20000000,22234239.68,22246447.68,22246447.68,1472,1472,1480,1500,1526,0,Successful,10.0.1.2,10.0.1.3,10.0.1.2,10.0.1.3,,
2,184,FTP,APP1_FTP,NODE-1,NODE-2,SWITCH-3,NODE-2,20000000,20000000,20000000,20000000,22246447.68,22258655.68,22258655.68,1472,1472,1480,1500,1526,0,Successful,10.0.1.2,10.0.1.3,10.0.1.2,10.0.1.3,,
2,185,FTP,APP1_FTP,NODE-1,NODE-2,NODE-1,SWITCH-3,20000000,20000000,20000000,20000000,22246448.64,22258656.64,22258656.64,1472,1472,1480,1500,1526,0,Successful,10.0.1.2,10.0.1.3,10.0.1.2,10.0.1.3,,
2,185,FTP,APP1_FTP,NODE-1,NODE-2,SWITCH-3,NODE-2,20000000,20000000,20000000,20000000,22258656.64,22270864.64,22270864.64,1472,1472,1480,1500,1526,0,Successful,10.0.1.2,10.0.1.3,10.0.1.2,10.0.1.3,,
2,186,FTP,APP1_FTP,NODE-1,NODE-2,NODE-1,SWITCH-3,20000000,20000000,20000000,20000000,22258657.6,22270865.6,22270865.6,1472,1472,1480,1500,1526,0,Successful,10.0.1.2,10.0.1.3,10.0.1.2,10.0.1.3,,
2,186,FTP,APP1_FTP,NODE-1,NODE-2,SWITCH-3,NODE-2,20000000,20000000,20000000,20000000,22270865.6,22283073.6,22283073.6,1472,1472,1480,1500,1526,0,Successful,10.0.1.2,10.0.1.3,10.0.1.2,10.0.1.3,,
2,187,FTP,APP1_FTP,NODE-1,NODE-2,NODE-1,SWITCH-3,20000000,20000000,20000000,20000000,22270866.56,22283074.56,22283074.56,1472,1472,1480,1500,1526,0,Successful,10.0.1.2,10.0.1.3,10.0.1.2,10.0.1.3,,
2,187,FTP,APP1_FTP,NODE-1,NODE-2,SWITCH-3,NODE-2,20000000,20000000,20000000,20000000,22283074.56,22295282.56,22295282.56,1472,1472,1480,1500,1526,0,Successful,10.0.1.2,10.0.1.3,10.0.1.2,10.0.1.3,,
2,188,FTP,APP1_FTP,NODE-1,NODE-2,NODE-1,SWITCH-3,20000000,20000000,20000000,20000000,22283075.52,22295283.52,22295283.52,1472,1472,1480,1500,1526,0,Successful,10.0.1.2,10.0.1.3,10.0.1.2,10.0.1.3,,
2,188,FTP,APP1_FTP,NODE-1,NODE-2,SWITCH-3,NODE-2,20000000,20000000,20000000,20000000,22295283.52,22307491.52,22307491.52,1472,1472,1480,1500,1526,0,Successful,10.0.1.2,10.0.1.3,10.0.1.2,10.0.1.3,,
2,189,FTP,APP1_FTP,NODE-1,NODE-2,NODE-1,SWITCH-3,20000000,20000000,20000000,20000000,22295284.48,22307492.48,22307492.48,1472,1472,1480,1500,1526,0,Successful,10.0.1.2,10.0.1.3,10.0.1.2,10.0.1.3,,
2,189,FTP,APP1_FTP,NODE-1,NODE-2,SWITCH-3,NODE-2,20000000,20000000,20000000,20000000,22307492.48,22319700.48,22319700.48,1472,1472,1480,1500,1526,0,Successful,10.0.1.2,10.0.1.3,10.0.1.2,10.0.1.3,,
2,190,FTP,APP1_FTP,NODE-1,NODE-2,NODE-1,SWITCH-3,20000000,20000000,20000000,20000000,22307493.44,22319701.44,22319701.44,1472,1472,1480,1500,1526,0,Successful,10.0.1.2,10.0.1.3,10.0.1.2,10.0.1.3,,
2,190,FTP,APP1_FTP,NODE-1,NODE-2,SWITCH-3,NODE-2,20000000,20000000,20000000,20000000,22319701.44,22331909.44,22331909.44,1472,1472,1480,1500,1526,0,Successful,10.0.1.2,10.0.1.3,10.0.1.2,10.0.1.3,,
2,191,FTP,APP1_FTP,NODE-1,NODE-2,NODE-1,SWITCH-3,20000000,20000000,20000000,20000000,22319702.4,22331910.4,22331910.4,1472,1472,1480,1500,1526,0,Successful,10.0.1.2,10.0.1.3,10.0.1.2,10.0.1.3,,
2,191,FTP,APP1_FTP,NODE-1,NODE-2,SWITCH-3,NODE-2,20000000,20000000,20000000,20000000,22331910.4,22344118.4,22344118.4,1472,1472,1480,1500,1526,0,Successful,10.0.1.2,10.0.1.3,10.0.1.2,10.0.1.3,,
2,192,FTP,APP1_FTP,NODE-1,NODE-2,NODE-1,SWITCH-3,20000000,20000000,20000000,20000000,22331911.36,22344119.36,22344119.36,1472,1472,1480,1500,1526,0,Successful,10.0.1.2,10.0.1.3,10.0.1.2,10.0.1.3,,
2,192,FTP,APP1_FTP,NODE-1,NODE-2,SWITCH-3,NODE-2,20000000,20000000,20000000,20000000,22344119.36,22356327.36,22356327.36,1472,1472,1480,1500,1526,0,Successful,10.0.1.2,10.0.1.3,10.0.1.2,10.0.1.3,,
2,193,FTP,APP1_FTP,NODE-1,NODE-2,NODE-1,SWITCH-3,20000000,20000000,20000000,20000000,22344120.32,22356328.32,22356328.32,1472,1472,1480,1500,1526,0,Successful,10.0.1.2,10.0.1.3,10.0.1.2,10.0.1.3,,
2,193,FTP,APP1_FTP,NODE-1,NODE-2,SWITCH-3,NODE-2,20000000,20000000,20000000,20000000,22356328.32,22368536.32,22368536.32,1472,1472,1480,1500,1526,0,Successful,10.0.1.2,10.0.1.3,10.0.1.2,10.0.1.3,,
2,194,FTP,APP1_FTP,NODE-1,NODE-2,NODE-1,SWITCH-3,20000000,20000000,20000000,20000000,22356329.28,22368537.28,22368537.28,1472,1472,1480,1500,1526,0,Successful,10.0.1.2,10.0.1.3,10.0.1.2,10.0.1.3,,
2,194,FTP,APP1_FTP,NODE-1,NODE-2,SWITCH-3,NODE-2,20000000,20000000,20000000,20000000,22368537.28,22380745.28,22380745.28,1472,1472,1480,1500,1526,0,Successful,10.0.1.2,10.0.1.3,10.0.1.2,10.0.1.3,,
2,195,FTP,APP1_FTP,NODE-1,NODE-2,NODE-1,SWITCH-3,20000000,20000000,20000000,20000000,22368538.24,22380746.24,22380746.24,1472,1472,1480,1500,1526,0,Successful,10.0.1.2,10.0.1.3,10.0.1.2,10.0.1.3,,
2,195,FTP,APP1_FTP,NODE-1,NODE-2,SWITCH-3,NODE-2,20000000,20000000,20000000,20000000,22380746.24,22392954.24,22392954.24,1472,1472,1480,1500,1526,0,Successful,10.0.1.2,10.0.1.3,10.0.1.2,10.0.1.3,,
2,196,FTP,APP1_FTP,NODE-1,NODE-2,NODE-1,SWITCH-3,20000000,20000000,20000000,20000000,22380747.2,22392955.2,22392955.2,1472,1472,1480,1500,1526,0,Successful,10.0.1.2,10.0.1.3,10.0.1.2,10.0.1.3,,
2,196,FTP,APP1_FTP,NODE-1,NODE-2,SWITCH-3,NODE-2,20000000,20000000,20000000,20000000,22392955.2,22405163.2,22405163.2,1472,1472,1480,1500,1526,0,Successful,10.0.1.2,10.0.1.3,10.0.1.2,10.0.1.3,,
2,197,FTP,APP1_FTP,NODE-1,NODE-2,NODE-1,SWITCH-3,20000000,20000000,20000000,20000000,22392956.16,22405164.16,22405164.16,1472,1472,1480,1500,1526,0,Successful,10.0.1.2,10.0.1.3,10.0.1.2,10.0.1.3,,
2,197,FTP,APP1_FTP,NODE-1,NODE-2,SWITCH-3,NODE-2,20000000,20000000,20000000,20000000,22405164.16,22417372.16,22417372.16,1472,1472,1480,1500,1526,0,Successful,10.0.1.2,10.0.1.3,10.0.1.2,10.0.1.3,,
2,198,FTP,APP1_FTP,NODE-1,NODE-2,NODE-1,SWITCH-3,20000000,20000000,20000000,20000000,22405165.12,22417373.12,22417373.12,1472,1472,1480,1500,1526,0,Successful,10.0.1.2,10.0.1.3,10.0.1.2,10.0.1.3,,
2,198,FTP,APP1_FTP,NODE-1,NODE-2,SWITCH-3,NODE-2,20000000,20000000,20000000,20000000,22417373.12,22429581.12,22429581.12,1472,1472,1480,1500,1526,0,Successful,10.0.1.2,10.0.1.3,10.0.1.2,10.0.1.3,,
2,199,FTP,APP1_FTP,NODE-1,NODE-2,NODE-1,SWITCH-3,20000000,20000000,20000000,20000000,22417374.08,22429582.08,22429582.08,1472,1472,1480,1500,1526,0,Successful,10.0.1.2,10.0.1.3,10.0.1.2,10.0.1.3,,
2,199,FTP,APP1_FTP,NODE-1,NODE-2,SWITCH-3,NODE-2,20000000,20000000,20000000,20000000,22429582.08,22441790.08,22441790.08,1472,1472,1480,1500,1526,0,Successful,10.0.1.2,10.0.1.3,10.0.1.2,10.0.1.3,,
2,200,FTP,APP1_FTP,NODE-1,NODE-2,NODE-1,SWITCH-3,20000000,20000000,20000000,20000000,22429583.04,22441791.04,22441791.04,1472,1472,1480,1500,1526,0,Successful,10.0.1.2,10.0.1.3,10.0.1.2,10.0.1.3,,
2,200,FTP,APP1_FTP,NODE-1,NODE-2,SWITCH-3,NODE-2,20000000,20000000,20000000,20000000,22441791.04,22453999.04,22453999.04,1472,1472,1480,1500,1526,0,Successful,10.0.1.2,10.0.1.3,10.0.1.2,10.0.1.3,,
2,201,FTP,APP1_FTP,NODE-1,NODE-2,NODE-1,SWITCH-3,20000000,20000000,20000000,20000000,22441792,22454000,22454000,1472,1472,1480,1500,1526,0,Successful,10.0.1.2,10.0.1.3,10.0.1.2,10.0.1.3,,
2,201,FTP,APP1_FTP,NODE-1,NODE-2,SWITCH-3,NODE-2,20000000,20000000,20000000,20000000,22454000,22466208,22466208,1472,1472,1480,1500,1526,0,Successful,10.0.1.2,10.0.1.3,10.0.1.2,10.0.1.3,,
2,202,FTP,APP1_FTP,NODE-1,NODE-2,NODE-1,SWITCH-3,20000000,20000000,20000000,20000000,22454000.96,22466208.96,22466208.96,1472,1472,1480,1500,1526,0,Successful,10.0.1.2,10.0.1.3,10.0.1.2,10.0.1.3,,
2,202,FTP,APP1_FTP,NODE-1,NODE-2,SWITCH-3,NODE-2,20000000,20000000,20000000,20000000,22466208.96,22478416.96,22478416.96,1472,1472,1480,1500,1526,0,Successful,10.0.1.2,10.0.1.3,10.0.1.2,10.0.1.3,,
2,203,FTP,APP1_FTP,NODE-1,NODE-2,NODE-1,SWITCH-3,20000000,20000000,20000000,20000000,22466209.92,22478417.92,22478417.92,1472,1472,1480,1500,1526,0,Successful,10.0.1.2,10.0.1.3,10.0.1.2,10.0.1.3,,
2,203,FTP,APP1_FTP,NODE-1,NODE-2,SWITCH-3,NODE-2,20000000,20000000,20000000,20000000,22478417.92,22490625.92,22490625.92,1472,1472,1480,1500,1526,0,Successful,10.0.1.2,10.0.1.3,10.0.1.2,10.0.1.3,,
2,204,FTP,APP1_FTP,NODE-1,NODE-2,NODE-1,SWITCH-3,20000000,20000000,20000000,20000000,22478418.88,22490626.88,22490626.88,1472,1472,1480,1500,1526,0,Successful,10.0.1.2,10.0.1.3,10.0.1.2,10.0.1.3,,
2,204,FTP,APP1_FTP,NODE-1,NODE-2,SWITCH-3,NODE-2,20000000,20000000,20000000,20000000,22490626.88,22502834.88,22502834.88,1472,1472,1480,1500,1526,0,Successful,10.0.1.2,10.0.1.3,10.0.1.2,10.0.1.3,,
2,205,FTP,APP1_FTP,NODE-1,NODE-2,NODE-1,SWITCH-3,20000000,20000000,20000000,20000000,22490627.84,22502835.84,22502835.84,1472,1472,1480,1500,1526,0,Successful,10.0.1.2,10.0.1.3,10.0.1.2,10.0.1.3,,
2,205,FTP,APP1_FTP,NODE-1,NODE-2,SWITCH-3,NODE-2,20000000,20000000,20000000,20000000,22502835.84,22515043.84,22515043.84,1472,1472,1480,1500,1526,0,Successful,10.0.1.2,10.0.1.3,10.0.1.2,10.0.1.3,,
2,206,FTP,APP1_FTP,NODE-1,NODE-2,NODE-1,SWITCH-3,20000000,20000000,20000000,20000000,22502836.8,22515044.8,22515044.8,1472,1472,1480,1500,1526,0,Successful,10.0.1.2,10.0.1.3,10.0.1.2,10.0.1.3,,
2,206,FTP,APP1_FTP,NODE-1,NODE-2,SWITCH-3,NODE-2,20000000,20000000,20000000,20000000,22515044.8,22527252.8,22527252.8,1472,1472,1480,1500,1526,0,Successful,10.0.1.2,10.0.1.3,10.0.1.2,10.0.1.3,,
2,207,FTP,APP1_FTP,NODE-1,NODE-2,NODE-1,SWITCH-3,20000000,20000000,20000000,20000000,22515045.76,22527253.76,22527253.76,1472,1472,1480,1500,1526,0,Successful,10.0.1.2,10.0.1.3,10.0.1.2,10.0.1.3,,
2,207,FTP,APP1_FTP,NODE-1,NODE-2,SWITCH-3,NODE-2,20000000,20000000,20000000,20000000,22527253.76,22539461.76,22539461.76,1472,1472,1480,1500,1526,0,Successful,10.0.1.2,10.0.1.3,10.0.1.2,10.0.1.3,,
2,208,FTP,APP1_FTP,NODE-1,NODE-2,NODE-1,SWITCH-3,20000000,20000000,20000000,20000000,22527254.72,22539462.72,22539462.72,1472,1472,1480,1500,1526,0,Successful,10.0.1.2,10.0.1.3,10.0.1.2,10.0.1.3,,
2,208,FTP,APP1_FTP,NODE-1,NODE-2,SWITCH-3,NODE-2,20000000,20000000,20000000,20000000,22539462.72,22551670.72,22551670.72,1472,1472,1480,1500,1526,0,Successful,10.0.1.2,10.0.1.3,10.0.1.2,10.0.1.3,,
2,209,FTP,APP1_FTP,NODE-1,NODE-2,NODE-1,SWITCH-3,20000000,20000000,20000000,20000000,22539463.68,22551671.68,22551671.68,1472,1472,1480,1500,1526,0,Successful,10.0.1.2,10.0.1.3,10.0.1.2,10.0.1.3,,
2,209,FTP,APP1_FTP,NODE-1,NODE-2,SWITCH-3,NODE-2,20000000,20000000,20000000,20000000,22551671.68,22563879.68,22563879.68,1472,1472,1480,1500,1526,0,Successful,10.0.1.2,10.0.1.3,10.0.1.2,10.0.1.3,,
2,210,FTP,APP1_FTP,NODE-1,NODE-2,NODE-1,SWITCH-3,20000000,20000000,20000000,20000000,22551672.64,22563880.64,22563880.64,1472,1472,1480,1500,1526,0,Successful,10.0.1.2,10.0.1.3,10.0.1.2,10.0.1.3,,
2,210,FTP,APP1_FTP,NODE-1,NODE-2,SWITCH-3,NODE-2,20000000,20000000,20000000,20000000,22563880.64,22576088.64,22576088.64,1472,1472,1480,1500,1526,0,Successful,10.0.1.2,10.0.1.3,10.0.1.2,10.0.1.3,,
2,211,FTP,APP1_FTP,NODE-1,NODE-2,NODE-1,SWITCH-3,20000000,20000000,20000000,20000000,22563881.6,22576089.6,22576089.6,1472,1472,1480,1500,1526,0,Successful,10.0.1.2,10.0.1.3,10.0.1.2,10.0.1.3,,
2,211,FTP,APP1_FTP,NODE-1,NODE-2,SWITCH-3,NODE-2,20000000,20000000,20000000,20000000,22576089.6,22588297.6,22588297.6,1472,1472,1480,1500,1526,0,Successful,10.0.1.2,10.0.1.3,10.0.1.2,10.0.1.3,,
2,212,FTP,APP1_FTP,NODE-1,NODE-2,NODE-1,SWITCH-3,20000000,20000000,20000000,20000000,22576090.56,22588298.56,22588298.56,1472,1472,1480,1500,1526,0,Successful,10.0.1.2,10.0.1.3,10.0.1.2,10.0.1.3,,
2,212,FTP,APP1_FTP,NODE-1,NODE-2,SWITCH-3,NODE-2,20000000,20000000,20000000,20000000,22588298.56,22600506.56,22600506.56,1472,1472,1480,1500,1526,0,Successful,10.0.1.2,10.0.1.3,10.0.1.2,10.0.1.3,,
2,213,FTP,APP1_FTP,NODE-1,NODE-2,NODE-1,SWITCH-3,20000000,20000000,20000000,20000000,22588299.52,22600507.52,22600507.52,1472,1472,1480,1500,1526,0,Successful,10.0.1.2,10.0.1.3,10.0.1.2,10.0.1.3,,
2,213,FTP,APP1_FTP,NODE-1,NODE-2,SWITCH-3,NODE-2,20000000,20000000,20000000,20000000,22600507.52,22612715.52,22612715.52,1472,1472,1480,1500,1526,0,Successful,10.0.1.2,10.0.1.3,10.0.1.2,10.0.1.3,,
2,214,FTP,APP1_FTP,NODE-1,NODE-2,NODE-1,SWITCH-3,20000000,20000000,20000000,20000000,22600508.48,22612716.48,22612716.48,1472,1472,1480,1500,1526,0,Successful,10.0.1.2,10.0.1.3,10.0.1.2,10.0.1.3,,
2,214,FTP,APP1_FTP,NODE-1,NODE-2,SWITCH-3,NODE-2,20000000,20000000,20000000,20000000,22612716.48,22624924.48,22624924.48,1472,1472,1480,1500,1526,0,Successful,10.0.1.2,10.0.1.3,10.0.1.2,10.0.1.3,,
2,215,FTP,APP1_FTP,NODE-1,NODE-2,NODE-1,SWITCH-3,20000000,20000000,20000000,20000000,22612717.44,22624925.44,22624925.44,1472,1472,1480,1500,1526,0,Successful,10.0.1.2,10.0.1.3,10.0.1.2,10.0.1.3,,
2,215,FTP,APP1_FTP,NODE-1,NODE-2,SWITCH-3,NODE-2,20000000,20000000,20000000,20000000,22624925.44,22637133.44,22637133.44,1472,1472,1480,1500,1526,0,Successful,10.0.1.2,10.0.1.3,10.0.1.2,10.0.1.3,,
2,216,FTP,APP1_FTP,NODE-1,NODE-2,NODE-1,SWITCH-3,20000000,20000000,20000000,20000000,22624926.4,22637134.4,22637134.4,1472,1472,1480,1500,1526,0,Successful,10.0.1.2,10.0.1.3,10.0.1.2,10.0.1.3,,
2,216,FTP,APP1_FTP,NODE-1,NODE-2,SWITCH-3,NODE-2,20000000,20000000,20000000,20000000,22637134.4,22649342.4,22649342.4,1472,1472,1480,1500,1526,0,Successful,10.0.1.2,10.0.1.3,10.0.1.2,10.0.1.3,,
2,217,FTP,APP1_FTP,NODE-1,NODE-2,NODE-1,SWITCH-3,20000000,20000000,20000000,20000000,22637135.36,22649343.36,22649343.36,1472,1472,1480,1500,1526,0,Successful,10.0.1.2,10.0.1.3,10.0.1.2,10.0.1.3,,
2,217,FTP,APP1_FTP,NODE-1,NODE-2,SWITCH-3,NODE-2,20000000,20000000,20000000,20000000,22649343.36,22661551.36,22661551.36,1472,1472,1480,1500,1526,0,Successful,10.0.1.2,10.0.1.3,10.0.1.2,10.0.1.3,,
2,218,FTP,APP1_FTP,NODE-1,NODE-2,NODE-1,SWITCH-3,20000000,20000000,20000000,20000000,22649344.32,22661552.32,22661552.32,1472,1472,1480,1500,1526,0,Successful,10.0.1.2,10.0.1.3,10.0.1.2,10.0.1.3,,
2,218,FTP,APP1_FTP,NODE-1,NODE-2,SWITCH-3,NODE-2,20000000,20000000,20000000,20000000,22661552.32,22673760.32,22673760.32,1472,1472,1480,1500,1526,0,Successful,10.0.1.2,10.0.1.3,10.0.1.2,10.0.1.3,,
2,219,FTP,APP1_FTP,NODE-1,NODE-2,NODE-1,SWITCH-3,20000000,20000000,20000000,20000000,22661553.28,22673761.28,22673761.28,1472,1472,1480,1500,1526,0,Successful,10.0.1.2,10.0.1.3,10.0.1.2,10.0.1.3,,
2,219,FTP,APP1_FTP,NODE-1,NODE-2,SWITCH-3,NODE-2,20000000,20000000,20000000,20000000,22673761.28,22685969.28,22685969.28,1472,1472,1480,1500,1526,0,Successful,10.0.1.2,10.0.1.3,10.0.1.2,10.0.1.3,,
2,220,FTP,APP1_FTP,NODE-1,NODE-2,NODE-1,SWITCH-3,20000000,20000000,20000000,20000000,22673762.24,22685970.24,22685970.24,1472,1472,1480,1500,1526,0,Successful,10.0.1.2,10.0.1.3,10.0.1.2,10.0.1.3,,
2,220,FTP,APP1_FTP,NODE-1,NODE-2,SWITCH-3,NODE-2,20000000,20000000,20000000,20000000,22685970.24,22698178.24,22698178.24,1472,1472,1480,1500,1526,0,Successful,10.0.1.2,10.0.1.3,10.0.1.2,10.0.1.3,,
2,221,FTP,APP1_FTP,NODE-1,NODE-2,NODE-1,SWITCH-3,20000000,20000000,20000000,20000000,22685971.2,22698179.2,22698179.2,1472,1472,1480,1500,1526,0,Successful,10.0.1.2,10.0.1.3,10.0.1.2,10.0.1.3,,
2,221,FTP,APP1_FTP,NODE-1,NODE-2,SWITCH-3,NODE-2,20000000,20000000,20000000,20000000,22698179.2,22710387.2,22710387.2,1472,1472,1480,1500,1526,0,Successful,10.0.1.2,10.0.1.3,10.0.1.2,10.0.1.3,,
2,222,FTP,APP1_FTP,NODE-1,NODE-2,NODE-1,SWITCH-3,20000000,20000000,20000000,20000000,22698180.16,22710388.16,22710388.16,1472,1472,1480,1500,1526,0,Successful,10.0.1.2,10.0.1.3,10.0.1.2,10.0.1.3,,
2,222,FTP,APP1_FTP,NODE-1,NODE-2,SWITCH-3,NODE-2,20000000,20000000,20000000,20000000,22710388.16,22722596.16,22722596.16,1472,1472,1480,1500,1526,0,Successful,10.0.1.2,10.0.1.3,10.0.1.2,10.0.1.3,,
2,223,FTP,APP1_FTP,NODE-1,NODE-2,NODE-1,SWITCH-3,20000000,20000000,20000000,20000000,22710389.12,22722597.12,22722597.12,1472,1472,1480,1500,1526,0,Successful,10.0.1.2,10.0.1.3,10.0.1.2,10.0.1.3,,
2,223,FTP,APP1_FTP,NODE-1,NODE-2,SWITCH-3,NODE-2,20000000,20000000,20000000,20000000,22722597.12,22734805.12,22734805.12,1472,1472,1480,1500,1526,0,Successful,10.0.1.2,10.0.1.3,10.0.1.2,10.0.1.3,,
2,224,FTP,APP1_FTP,NODE-1,NODE-2,NODE-1,SWITCH-3,20000000,20000000,20000000,20000000,22722598.08,22734806.08,22734806.08,1472,1472,1480,1500,1526,0,Successful,10.0.1.2,10.0.1.3,10.0.1.2,10.0.1.3,,
2,224,FTP,APP1_FTP,NODE-1,NODE-2,SWITCH-3,NODE-2,20000000,20000000,20000000,20000000,22734806.08,22747014.08,22747014.08,1472,1472,1480,1500,1526,0,Successful,10.0.1.2,10.0.1.3,10.0.1.2,10.0.1.3,,
2,225,FTP,APP1_FTP,NODE-1,NODE-2,NODE-1,SWITCH-3,20000000,20000000,20000000,20000000,22734807.04,22747015.04,22747015.04,1472,1472,1480,1500,1526,0,Successful,10.0.1.2,10.0.1.3,10.0.1.2,10.0.1.3,,
2,225,FTP,APP1_FTP,NODE-1,NODE-2,SWITCH-3,NODE-2,20000000,20000000,20000000,20000000,22747015.04,22759223.04,22759223.04,1472,1472,1480,1500,1526,0,Successful,10.0.1.2,10.0.1.3,10.0.1.2,10.0.1.3,,
2,226,FTP,APP1_FTP,NODE-1,NODE-2,NODE-1,SWITCH-3,20000000,20000000,20000000,20000000,22747016,22759224,22759224,1472,1472,1480,1500,1526,0,Successful,10.0.1.2,10.0.1.3,10.0.1.2,10.0.1.3,,
2,226,FTP,APP1_FTP,NODE-1,NODE-2,SWITCH-3,NODE-2,20000000,20000000,20000000,20000000,22759224,22771432,22771432,1472,1472,1480,1500,1526,0,Successful,10.0.1.2,10.0.1.3,10.0.1.2,10.0.1.3,,
2,227,FTP,APP1_FTP,NODE-1,NODE-2,NODE-1,SWITCH-3,20000000,20000000,20000000,20000000,22759224.96,22771432.96,22771432.96,1472,1472,1480,1500,1526,0,Successful,10.0.1.2,10.0.1.3,10.0.1.2,10.0.1.3,,
2,227,FTP,APP1_FTP,NODE-1,NODE-2,SWITCH-3,NODE-2,20000000,20000000,20000000,20000000,22771432.96,22783640.96,22783640.96,1472,1472,1480,1500,1526,0,Successful,10.0.1.2,10.0.1.3,10.0.1.2,10.0.1.3,,
2,228,FTP,APP1_FTP,NODE-1,NODE-2,NODE-1,SWITCH-3,20000000,20000000,20000000,20000000,22771433.92,22783641.92,22783641.92,1472,1472,1480,1500,1526,0,Successful,10.0.1.2,10.0.1.3,10.0.1.2,10.0.1.3,,
2,228,FTP,APP1_FTP,NODE-1,NODE-2,SWITCH-3,NODE-2,20000000,20000000,20000000,20000000,22783641.92,22795849.92,22795849.92,1472,1472,1480,1500,1526,0,Successful,10.0.1.2,10.0.1.3,10.0.1.2,10.0.1.3,,
2,229,FTP,APP1_FTP,NODE-1,NODE-2,NODE-1,SWITCH-3,20000000,20000000,20000000,20000000,22783642.88,22795850.88,22795850.88,1472,1472,1480,1500,1526,0,Successful,10.0.1.2,10.0.1.3,10.0.1.2,10.0.1.3,,
2,229,FTP,APP1_FTP,NODE-1,NODE-2,SWITCH-3,NODE-2,20000000,20000000,20000000,20000000,22795850.88,22808058.88,22808058.88,1472,1472,1480,1500,1526,0,Successful,10.0.1.2,10.0.1.3,10.0.1.2,10.0.1.3,,
2,230,FTP,APP1_FTP,NODE-1,NODE-2,NODE-1,SWITCH-3,20000000,20000000,20000000,20000000,22795851.84,22808059.84,22808059.84,1472,1472,1480,1500,1526,0,Successful,10.0.1.2,10.0.1.3,10.0.1.2,10.0.1.3,,
2,230,FTP,APP1_FTP,NODE-1,NODE-2,SWITCH-3,NODE-2,20000000,20000000,20000000,20000000,22808059.84,22820267.84,22820267.84,1472,1472,1480,1500,1526,0,Successful,10.0.1.2,10.0.1.3,10.0.1.2,10.0.1.3,,
2,231,FTP,APP1_FTP,NODE-1,NODE-2,NODE-1,SWITCH-3,20000000,20000000,20000000,20000000,22808060.8,22820268.8,22820268.8,1472,1472,1480,1500,1526,0,Successful,10.0.1.2,10.0.1.3,10.0.1.2,10.0.1.3,,
